CUSTOMER_ID,CUSTOMER_NAME,EMAIL,PHONE_NUMBER,STREET,CITY,COUNTRY,POST_CODE,LOYALTY_CARD,ORDER_ID,ORDER_DATE,PRODUCT_ID,QUANTITY,COFFEE_TYPE,ROAST_TYPE,SIZE,UNIT_PRICE,PRICE_PER_100G,PROFIT
53809-98498-SN,Bo Kindley,bkindleygl@wikimedia.org,+1 (650) 799-2315,2 Village Plaza,Pasadena,United States,91186,Yes,DSN-15872-519,12/2/2021,L-L-2.5,4,Lib,L,2.5,36.455,1.4582,4.73915
66308-13503-KD,Krissie Hammett,khammettgm@dmoz.org,+1 (415) 825-4799,798 Grover Lane,San Francisco,United States,94159,Yes,OUQ-73954-002,1/6/2019,R-M-0.2,4,Rob,M,0.2,2.985,1.4925,0.1791
82458-87830-JE,Alisha Hulburt,ahulburtgn@fda.gov,,7997 Artisan Crossing,Shreveport,United States,71137,Yes,LGL-16843-667,5/5/2021,A-D-0.2,4,Ara,D,0.2,2.985,1.4925,0.26865
41611-34336-WT,Peyter Lauritzen,plauritzengo@photobucket.com,+1 (215) 308-0788,833 Monument Circle,Philadelphia,United States,19141,No,TCC-89722-031,10/23/2021,L-D-0.5,1,Lib,D,0.5,7.77,1.554,1.0101
70089-27418-UJ,Aurelia Burgwin,aburgwingp@redcross.org,+1 (314) 407-3962,0 Amoth Alley,Migrate,United States,41905,Yes,TRA-79507-007,12/16/2019,R-L-2.5,4,Rob,L,2.5,27.485,1.0994,1.6491
99978-56910-BN,Emalee Rolin,erolingq@google.fr,+1 (419) 597-8743,2 Merry Center,Toledo,United States,43666,Yes,MZJ-77284-941,5/18/2019,E-L-0.2,5,Exc,L,0.2,4.455,2.2275,0.49005
09668-23340-IC,Donavon Fowle,dfowlegr@epa.gov,,1 Mockingbird Trail,Colorado Springs,United States,80945,No,AXN-57779-891,7/14/2019,R-M-0.2,3,Rob,M,0.2,2.985,1.4925,0.1791
39457-62611-YK,Jorge Bettison,,+353 (782) 457-9198,3336 Lien Plaza,Longwood,Ireland,D02,No,PJB-15659-994,11/13/2020,L-D-2.5,4,Lib,D,2.5,29.785,1.1914,3.87205
90985-89807-RW,Wang Powlesland,wpowleslandgt@soundcloud.com,+1 (412) 453-4798,2 Novick Junction,Pittsburgh,United States,15274,Yes,LTS-03470-353,7/16/2020,A-L-2.5,5,Ara,L,2.5,29.785,1.1914,2.68065
17816-67941-ZS,Laurence Ellingham,lellinghamgv@sciencedaily.com,+1 (318) 670-8027,4286 Kingsford Crossing,Shreveport,United States,71115,Yes,MJZ-93232-402,3/20/2022,E-D-0.2,1,Exc,D,0.2,3.645,1.8225,0.40095
90816-65619-LM,Billy Neiland,,,02971 Alpine Court,Cleveland,United States,44105,No,UHW-74617-126,2/16/2022,E-D-2.5,2,Exc,D,2.5,27.945,1.1178,3.07395
69761-61146-KD,Ancell Fendt,afendtgx@forbes.com,+1 (414) 811-7606,6 Rutledge Trail,Milwaukee,United States,53234,Yes,RIK-61730-794,11/12/2020,L-M-0.2,6,Lib,M,0.2,4.365,2.1825,0.56745
24040-20817-QB,Angelia Cleyburn,acleyburngy@lycos.com,+1 (754) 355-3802,45127 Melvin Avenue,Fort Lauderdale,United States,33345,No,IDJ-55379-750,10/5/2019,R-M-1,4,Rob,M,1,9.95,0.995,0.597
19524-21432-XP,Temple Castiglione,tcastiglionegz@xing.com,+1 (318) 820-6128,0915 Novick Avenue,Shreveport,United States,71105,No,OHX-11953-965,10/1/2019,E-L-2.5,2,Exc,L,2.5,34.155,1.3662,3.75705
14398-43114-RV,Betti Lacasa,,+353 (930) 704-1778,4 Lindbergh Trail,Beaumont,Ireland,D17,No,TVV-42245-088,3/6/2020,A-M-0.2,4,Ara,M,0.2,3.375,1.6875,0.30375
41486-52502-QQ,Gunilla Lynch,,+1 (916) 626-5223,9945 Eagan Circle,Sacramento,United States,94207,No,DYP-74337-787,10/23/2019,R-M-0.5,1,Rob,M,0.5,5.97,1.194,0.3582
20236-64364-QL,Shay Couronne,scouronneh3@mozilla.org,+1 (701) 894-8081,67 David Lane,Fargo,United States,58122,Yes,IXW-20780-268,6/24/2020,L-L-2.5,2,Lib,L,2.5,36.455,1.4582,4.73915
29102-40100-TZ,Linus Flippelli,lflippellih4@github.io,+44 (200) 860-6521,3657 International Terrace,Middleton,United Kingdom,LE16,No,NGG-24006-937,3/16/2021,E-M-2.5,4,Exc,M,2.5,31.625,1.265,3.47875
09171-42203-EB,Rachelle Elizabeth,relizabethh5@live.com,+1 (918) 203-3263,2668 Dixon Plaza,Tulsa,United States,74184,No,JZC-31180-557,4/7/2020,L-M-2.5,1,Lib,M,2.5,33.465,1.3386,4.35045
29060-75856-UI,Innis Renhard,irenhardh6@i2i.jp,+1 (646) 225-6560,73184 Fieldstone Junction,New York City,United States,10045,Yes,ZMU-63715-204,9/30/2021,E-D-1,6,Exc,D,1,12.15,1.215,1.3365
17088-16989-PL,Winne Roche,wrocheh7@xinhuanet.com,+1 (317) 439-5584,378 Scofield Place,Seminole,United States,34642,Yes,GND-08192-056,5/1/2022,L-D-0.5,2,Lib,D,0.5,7.77,1.554,1.0101
13324-78688-MI,Cordy Odgaard,codgaardh9@nsw.gov.au,+1 (503) 203-1484,5 Florence Court,Portland,United States,97296,No,CVA-64996-969,6/24/2020,A-L-1,6,Ara,L,1,12.95,1.295,1.1655
73799-04749-BM,Bertine Byrd,bbyrdha@4shared.com,,3482 Morning Circle,Las Vegas,United States,89115,No,XTH-67276-442,3/3/2019,L-M-2.5,4,Lib,M,2.5,33.465,1.3386,4.35045
01927-46702-YT,Nelie Garnson,,+44 (141) 640-7113,821 Annamark Park,Merton,United Kingdom,SW19,No,PVU-02950-470,1/28/2021,E-D-1,1,Exc,D,1,12.15,1.215,1.3365
80467-17137-TO,Dianne Chardin,dchardinhc@nhs.uk,,6495 Warrior Point,Ballybofey,Ireland,V23,Yes,XSN-26809-910,6/28/2020,E-M-2.5,2,Exc,M,2.5,31.625,1.265,3.47875
14640-87215-BK,Hailee Radbone,hradbonehd@newsvine.com,+1 (415) 968-9559,265 Maple Parkway,San Francisco,United States,94159,No,UDN-88321-005,7/5/2020,R-L-0.5,5,Rob,L,0.5,7.17,1.434,0.4302
94447-35885-HK,Wallis Bernth,wbernthhe@miitbeian.gov.cn,+1 (412) 597-3861,5 Ramsey Plaza,Pittsburgh,United States,15274,No,EXP-21628-670,3/2/2019,A-M-2.5,3,Ara,M,2.5,25.875,1.035,2.32875
71034-49694-CS,Byron Acarson,bacarsonhf@cnn.com,+1 (713) 418-6385,0 Bay Center,Houston,United States,77281,Yes,VGM-24161-361,5/1/2022,E-M-2.5,2,Exc,M,2.5,31.625,1.265,3.47875
00445-42781-KX,Faunie Brigham,fbrighamhg@blog.com,+353 (620) 657-2946,7246 Green Pass,Castlerea,Ireland,F45,Yes,PKN-19556-918,4/29/2022,E-L-0.2,6,Exc,L,0.2,4.455,2.2275,0.49005
00445-42781-KX,Faunie Brigham,fbrighamhg@blog.com,+353 (620) 657-2946,7246 Green Pass,Castlerea,Ireland,F45,Yes,PKN-19556-918,4/29/2022,L-D-0.5,4,Lib,D,0.5,7.77,1.554,1.0101
00445-42781-KX,Faunie Brigham,fbrighamhg@blog.com,+353 (620) 657-2946,7246 Green Pass,Castlerea,Ireland,F45,Yes,PKN-19556-918,4/29/2022,A-D-0.2,1,Ara,D,0.2,2.985,1.4925,0.26865
00445-42781-KX,Faunie Brigham,fbrighamhg@blog.com,+353 (620) 657-2946,7246 Green Pass,Castlerea,Ireland,F45,Yes,PKN-19556-918,4/29/2022,R-D-2.5,5,Rob,D,2.5,20.585,0.8234,1.2351
14756-18321-CL,Linn Alaway,lalawayhh@weather.com,,5602 Florence Avenue,Fort Lauderdale,United States,33345,No,RYY-38961-093,1/21/2021,A-M-0.2,6,Ara,M,0.2,3.375,1.6875,0.30375
96116-24737-LV,Marjorie Yoxen,myoxenhk@google.com,+1 (213) 241-8051,84 Oak Valley Drive,Los Angeles,United States,90005,No,DXQ-44537-297,8/6/2020,E-L-0.5,4,Exc,L,0.5,8.91,1.782,0.9801
18684-73088-YL,Gaspar McGavin,gmcgavinhl@histats.com,+1 (570) 745-7589,573 Anhalt Park,Wilkes Barre,United States,18706,No,BPC-54727-307,12/21/2019,R-L-1,4,Rob,L,1,11.95,1.195,0.717
74671-55639-TU,Lindy Uttermare,luttermarehm@engadget.com,+1 (817) 793-6871,77 Lake View Road,Denton,United States,76205,No,KSH-47717-456,4/19/2020,L-M-1,3,Lib,M,1,14.55,1.455,1.8915
17488-65879-XL,Eal D'Ambrogio,edambrogiohn@techcrunch.com,+1 (816) 196-1729,32 Darwin Court,Lees Summit,United States,64082,Yes,ANK-59436-446,1/17/2022,E-L-0.5,4,Exc,L,0.5,8.91,1.782,0.9801
46431-09298-OU,Carolee Winchcombe,cwinchcombeho@jiathis.com,+1 (501) 772-4397,687 Bluestem Point,Little Rock,United States,72209,Yes,AYY-83051-752,1/22/2019,L-L-1,6,Lib,L,1,15.85,1.585,2.0605
60378-26473-FE,Benedikta Paumier,bpaumierhp@umn.edu,+353 (777) 856-8236,319 Carioca Alley,Ballisodare,Ireland,E45,Yes,CSW-59644-267,2/28/2020,E-M-2.5,1,Exc,M,2.5,31.625,1.265,3.47875
34927-68586-ZV,Neville Piatto,,+353 (573) 561-9754,118 Vermont Junction,Daingean,Ireland,E91,Yes,ITY-92466-909,8/7/2019,A-M-2.5,3,Ara,M,2.5,25.875,1.035,2.32875
29051-27555-GD,Jeno Capey,jcapeyhr@bravesites.com,+1 (814) 974-7878,9 Evergreen Circle,Erie,United States,16534,Yes,IGW-04801-466,5/15/2021,L-D-0.2,1,Lib,D,0.2,3.885,1.9425,0.50505
64918-67725-MN,Yardley Basill,ybasillht@theguardian.com,+1 (412) 297-2806,10675 Loomis Place,Pittsburgh,United States,15255,Yes,BWZ-46364-547,9/9/2021,R-L-1,3,Rob,L,1,11.95,1.195,0.717
85634-61759-ND,Maggy Baistow,mbaistowhu@i2i.jp,+44 (876) 508-3376,9531 Dexter Drive,Ford,United Kingdom,GL54,Yes,SBC-95710-706,2/19/2020,E-M-0.2,2,Exc,M,0.2,4.125,2.0625,0.45375
40180-22940-QB,Courtney Pallant,cpallanthv@typepad.com,,117 American Ash Crossing,Dallas,United States,75260,Yes,WRN-55114-031,6/29/2020,E-L-2.5,3,Exc,L,2.5,34.155,1.3662,3.75705
34666-76738-SQ,Marne Mingey,,+1 (786) 445-8879,7 South Parkway,Miami,United States,33233,No,TZU-64255-831,5/13/2022,R-D-2.5,2,Rob,D,2.5,20.585,0.8234,1.2351
98536-88616-FF,Denny O' Ronan,dohx@redcross.org,+1 (325) 276-3690,92 Kingsford Court,San Angelo,United States,76905,Yes,JVF-91003-729,10/2/2020,A-D-2.5,3,Ara,D,2.5,22.885,0.9154,2.05965
55621-06130-SA,Dottie Rallin,drallinhy@howstuffworks.com,+1 (518) 981-1531,13617 Harbort Lane,Albany,United States,12205,Yes,MVB-22135-665,12/2/2021,A-D-1,1,Ara,D,1,9.95,0.995,0.8955
45666-86771-EH,Ardith Chill,achillhz@epa.gov,+44 (411) 344-1320,677 Bartillon Avenue,Thorpe,United Kingdom,BD23,Yes,CKS-47815-571,11/2/2021,L-L-0.5,3,Lib,L,0.5,9.51,1.902,1.2363
52143-35672-JF,Tuckie Mathonnet,tmathonneti0@google.co.jp,+1 (614) 781-0396,407 Roth Circle,Columbus,United States,43240,No,LJN-34281-921,12/17/2021,R-L-2.5,5,Rob,L,2.5,27.485,1.0994,1.6491
52143-35672-JF,Tuckie Mathonnet,tmathonneti0@google.co.jp,+1 (614) 781-0396,407 Roth Circle,Columbus,United States,43240,No,OAW-17338-101,2/23/2020,R-D-0.2,6,Rob,D,0.2,2.685,1.3425,0.1611
24689-69376-XX,Charmane Denys,cdenysi1@is.gd,+44 (341) 297-2539,480 Shopko Street,Carlton,United Kingdom,DL8,No,ALP-37623-536,7/3/2020,L-L-1,6,Lib,L,1,15.85,1.585,2.0605
71891-51101-VQ,Cecily Stebbings,cstebbingsi2@drupal.org,+1 (951) 986-4062,6 Green Ridge Drive,Corona,United States,92883,Yes,WMU-87639-108,2/11/2019,R-D-0.5,1,Rob,D,0.5,5.37,1.074,0.3222
71749-05400-CN,Giana Tonnesen,,+1 (202) 931-2413,041 Lighthouse Bay Center,Washington,United States,20436,No,USN-44968-231,9/10/2020,R-L-1,4,Rob,L,1,11.95,1.195,0.717
64845-00270-NO,Rhetta Zywicki,rzywickii4@ifeng.com,,18 Ruskin Plaza,Ballinteer,Ireland,D6W,No,YZG-20575-451,3/2/2020,L-L-1,4,Lib,L,1,15.85,1.585,2.0605
29851-36402-UX,Almeria Burgett,aburgetti5@moonfruit.com,+1 (419) 372-4746,50879 Reindahl Road,Toledo,United States,43610,No,HTH-52867-812,6/28/2021,A-M-2.5,4,Ara,M,2.5,25.875,1.035,2.32875
12190-25421-WM,Marvin Malloy,mmalloyi6@seattletimes.com,+1 (202) 284-7115,2 Ohio Drive,Washington,United States,20088,No,FWU-44971-444,1/11/2019,A-D-2.5,3,Ara,D,2.5,22.885,0.9154,2.05965
52316-30571-GD,Maxim McParland,mmcparlandi7@w3.org,,17 Valley Edge Terrace,Cedar Rapids,United States,52405,Yes,EQI-82205-066,9/20/2019,R-M-2.5,2,Rob,M,2.5,22.885,0.9154,1.3731
23243-92649-RY,Sylas Jennaroy,sjennaroyi8@purevolume.com,,22 South Court,Aurora,United States,80045,No,NAR-00747-074,10/16/2021,L-D-1,4,Lib,D,1,12.95,1.295,1.6835
39528-19971-OR,Wren Place,wplacei9@wsj.com,+1 (408) 106-8863,9 Artisan Avenue,Sunnyvale,United States,94089,Yes,JYR-22052-185,1/1/2020,A-M-0.5,2,Ara,M,0.5,6.75,1.35,0.6075
93417-12322-YB,Dollie Gadsden,dgadsdenib@google.com.hk,+353 (847) 447-7835,70 Ludington Terrace,Cluain Meala,Ireland,E91,Yes,HXA-72415-025,5/12/2022,A-D-2.5,2,Ara,D,2.5,22.885,0.9154,2.05965
56891-86662-UY,Val Wakelin,vwakelinic@unesco.org,+1 (517) 163-7746,2003 Muir Lane,Lansing,United States,48930,No,MJF-20065-335,9/10/2020,E-L-0.5,6,Exc,L,0.5,8.91,1.782,0.9801
40414-26467-VE,Annie Campsall,acampsallid@zimbio.com,+1 (713) 339-5547,52003 Burning Wood Plaza,Houston,United States,77281,Yes,GFI-83300-059,10/16/2021,A-M-0.2,6,Ara,M,0.2,3.375,1.6875,0.30375
87858-83734-RK,Shermy Moseby,smosebyie@stanford.edu,,463 Mandrake Terrace,Murfreesboro,United States,37131,No,WJR-51493-682,6/17/2021,L-D-2.5,5,Lib,D,2.5,29.785,1.1914,3.87205
46818-20198-GB,Corrie Wass,cwassif@prweb.com,,9978 Monterey Crossing,Charleston,United States,25362,No,SHP-55648-472,3/30/2019,A-M-1,6,Ara,M,1,11.25,1.125,1.0125
29808-89098-XD,Ira Sjostrom,isjostromig@pbs.org,+1 (814) 359-4610,68502 Stoughton Court,Erie,United States,16534,No,HYR-03455-684,12/19/2021,E-D-1,6,Exc,D,1,12.15,1.215,1.3365
29808-89098-XD,Ira Sjostrom,isjostromig@pbs.org,+1 (814) 359-4610,68502 Stoughton Court,Erie,United States,16534,No,HYR-03455-684,12/19/2021,L-D-0.2,2,Lib,D,0.2,3.885,1.9425,0.50505
78786-77449-RQ,Jermaine Branchett,jbranchettii@bravesites.com,+1 (806) 376-6144,55287 Atwood Alley,Lubbock,United States,79491,No,HUG-52766-375,6/5/2020,A-D-2.5,4,Ara,D,2.5,22.885,0.9154,2.05965
27878-42224-QF,Nissie Rudland,nrudlandij@blogs.com,+353 (445) 224-6111,60371 Doe Crossing Place,Gorey,Ireland,Y25,No,DAH-46595-917,9/12/2021,A-D-1,6,Ara,D,1,9.95,0.995,0.8955
32743-78448-KT,Janella Millett,jmillettik@addtoany.com,+1 (919) 302-3228,3 Novick Alley,Durham,United States,27717,Yes,XKO-54097-932,3/10/2022,E-M-0.5,3,Exc,M,0.5,8.25,1.65,0.9075
32743-78448-KT,Janella Millett,jmillettik@addtoany.com,+1 (919) 302-3228,3 Novick Alley,Durham,United States,27717,Yes,VEM-79839-466,3/16/2022,R-L-2.5,5,Rob,L,2.5,27.485,1.0994,1.6491
25331-13794-SB,Ferdie Tourry,ftourryil@google.de,+1 (843) 243-1686,9422 Forest Dale Circle,Florence,United States,29505,No,OWH-11126-533,12/21/2021,L-M-2.5,2,Lib,M,2.5,33.465,1.3386,4.35045
55864-37682-GQ,Cecil Weatherall,cweatherallim@toplist.cz,+1 (315) 335-0182,218 5th Plaza,Syracuse,United States,13205,Yes,UMT-26130-151,5/21/2019,L-M-0.2,3,Lib,M,0.2,4.365,2.1825,0.56745
97005-25609-CQ,Gale Heindrick,gheindrickin@usda.gov,+1 (229) 111-7292,37 Schiller Place,Lawrenceville,United States,30245,No,JKA-27899-806,10/26/2021,R-L-1,5,Rob,L,1,11.95,1.195,0.717
94058-95794-IJ,Layne Imason,limasonio@discuz.net,,9 Village Green Parkway,Houston,United States,77070,Yes,ULU-07744-724,3/26/2020,L-M-0.5,5,Lib,M,0.5,8.73,1.746,1.1349
40214-03678-GU,Hazel Saill,hsaillip@odnoklassniki.ru,+1 (913) 968-8024,3186 Bay Lane,Kansas City,United States,66160,Yes,NOM-56457-507,10/14/2020,E-M-1,6,Exc,M,1,13.75,1.375,1.5125
04921-85445-SL,Hermann Larvor,hlarvoriq@last.fm,+1 (941) 779-2195,65129 Becker Drive,Bradenton,United States,34282,Yes,NZN-71683-705,12/13/2021,A-L-2.5,6,Ara,L,2.5,29.785,1.1914,2.68065
53386-94266-LJ,Terri Lyford,,+1 (610) 942-2790,00 Buell Avenue,Allentown,United States,18105,Yes,WMA-34232-850,3/8/2021,L-D-2.5,4,Lib,D,2.5,29.785,1.1914,3.87205
49480-85909-DG,Gabey Cogan,,+1 (757) 101-9459,05001 Continental Crossing,Hampton,United States,23663,No,EZL-27919-704,1/21/2021,L-L-0.5,5,Lib,L,0.5,9.51,1.902,1.2363
18293-78136-MN,Charin Penwarden,cpenwardenit@mlb.com,+353 (765) 345-5590,1 Nobel Terrace,Whitegate,Ireland,D15,No,ZYU-11345-774,1/10/2021,L-M-0.5,5,Lib,M,0.5,8.73,1.746,1.1349
84641-67384-TD,Milty Middis,mmiddisiu@dmoz.org,+1 (316) 736-9645,8 Schiller Point,Wichita,United States,67260,Yes,CPW-34587-459,3/26/2021,A-L-2.5,6,Ara,L,2.5,29.785,1.1914,2.68065
72320-29738-EB,Adrianne Vairow,avairowiv@studiopress.com,+44 (236) 517-2586,73486 Cardinal Terrace,Thorpe,United Kingdom,BD23,No,NQZ-82067-394,3/25/2022,R-L-2.5,1,Rob,L,2.5,27.485,1.0994,1.6491
47355-97488-XS,Anjanette Goldie,agoldieiw@goo.gl,,3729 Susan Drive,Danbury,United States,6816,No,JBW-95055-851,7/22/2021,A-M-1,5,Ara,M,1,11.25,1.125,1.0125
63499-24884-PP,Nicky Ayris,nayrisix@t-online.de,+44 (627) 552-5656,7 Reinke Circle,Kinloch,United Kingdom,PH43,Yes,AHY-20324-088,9/6/2020,L-L-0.2,2,Lib,L,0.2,4.755,2.3775,0.61815
39193-51770-FM,Laryssa Benediktovich,lbenediktovichiy@wunderground.com,+1 (904) 330-1211,5 Prairieview Drive,Jacksonville,United States,32209,Yes,ZSL-66684-103,12/28/2019,E-M-0.2,2,Exc,M,0.2,4.125,2.0625,0.45375
61323-91967-GG,Theo Jacobovitz,tjacobovitziz@cbc.ca,+1 (713) 642-2082,21597 Bonner Pass,Houston,United States,77299,No,WNE-73911-475,4/20/2020,L-D-0.5,6,Lib,D,0.5,7.77,1.554,1.0101
90123-01967-KS,Becca Ableson,,+1 (971) 254-5295,69493 Hanson Place,Portland,United States,97255,No,EZB-68383-559,2/21/2019,R-L-1,6,Rob,L,1,11.95,1.195,0.717
15958-25089-OS,Jeno Druitt,jdruittj1@feedburner.com,+1 (650) 693-6904,1726 1st Drive,Pasadena,United States,91186,Yes,OVO-01283-090,3/17/2022,L-L-2.5,2,Lib,L,2.5,36.455,1.4582,4.73915
98430-37820-UV,Deonne Shortall,dshortallj2@wikipedia.org,+1 (714) 917-8665,0 Kropf Lane,Santa Ana,United States,92725,Yes,TXH-78646-919,5/14/2021,R-D-0.2,3,Rob,D,0.2,2.685,1.3425,0.1611
21798-04171-XC,Wilton Cottier,wcottierj3@cafepress.com,+1 (408) 261-7902,341 Oak Point,San Jose,United States,95160,No,CYZ-37122-164,1/6/2019,E-M-0.5,2,Exc,M,0.5,8.25,1.65,0.9075
52798-46508-HP,Kevan Grinsted,kgrinstedj4@google.com.br,+353 (773) 225-6216,3 Kennedy Plaza,Tallaght,Ireland,D24,No,AGQ-06534-750,4/24/2019,A-L-1,5,Ara,L,1,12.95,1.295,1.1655
46478-42970-EM,Dionne Skyner,dskynerj5@hubpages.com,+1 (719) 937-4913,39 Kings Junction,Colorado Springs,United States,80935,No,QVL-32245-818,5/30/2021,A-M-0.5,5,Ara,M,0.5,6.75,1.35,0.6075
00246-15080-LE,Francesco Dressel,,,1 Fulton Road,Toledo,United States,43605,No,LTD-96842-834,7/12/2022,L-D-2.5,6,Lib,D,2.5,29.785,1.1914,3.87205
26295-44907-DK,Ambrosio Weinmann,aweinmannj8@shinystat.com,+1 (513) 966-3308,8 Waywood Alley,Cincinnati,United States,45999,No,MHM-44857-599,9/12/2019,L-D-1,1,Lib,D,1,12.95,1.295,1.6835
95351-96177-QV,Elden Andriessen,eandriessenj9@europa.eu,+1 (314) 307-5250,64390 Sommers Road,Saint Louis,United States,63121,Yes,KGC-95046-911,6/30/2020,A-M-2.5,2,Ara,M,2.5,25.875,1.035,2.32875
92204-96636-BS,Roxie Deaconson,rdeaconsonja@archive.org,+1 (914) 524-1161,70166 Marcy Center,Yonkers,United States,10705,No,RZC-75150-413,3/25/2020,E-D-0.5,5,Exc,D,0.5,7.29,1.458,0.8019
03010-30348-UA,Davida Caro,dcarojb@twitter.com,+1 (410) 594-3041,476 Hoepker Place,Baltimore,United States,21290,Yes,EYH-88288-452,4/14/2021,L-L-2.5,5,Lib,L,2.5,36.455,1.4582,4.73915
13441-34686-SW,Johna Bluck,jbluckjc@imageshack.us,+1 (904) 875-3139,8387 Del Sol Drive,Jacksonville,United States,32230,No,NYQ-24237-772,8/16/2019,L-D-0.5,4,Lib,D,0.5,7.77,1.554,1.0101
96612-41722-VJ,Myrle Dearden,,,06 Scoville Alley,Bayside,Ireland,D13,No,WKB-21680-566,12/17/2021,A-M-0.5,3,Ara,M,0.5,6.75,1.35,0.6075
94091-86957-HX,Jimmy Dymoke,jdymokeje@prnewswire.com,+353 (390) 459-9269,8424 Milwaukee Court,Beaumont,Ireland,D17,No,SEC-91807-425,1/31/2021,A-M-1,2,Ara,M,1,11.25,1.125,1.0125
94091-86957-HX,Jimmy Dymoke,jdymokeje@prnewswire.com,+353 (390) 459-9269,8424 Milwaukee Court,Beaumont,Ireland,D17,No,THE-61147-027,12/31/2019,L-D-1,2,Lib,D,1,12.95,1.295,1.6835
94091-86957-HX,Jimmy Dymoke,jdymokeje@prnewswire.com,+353 (390) 459-9269,8424 Milwaukee Court,Beaumont,Ireland,D17,No,LXK-00634-611,2/20/2022,R-L-1,3,Rob,L,1,11.95,1.195,0.717
94091-86957-HX,Jimmy Dymoke,jdymokeje@prnewswire.com,+353 (390) 459-9269,8424 Milwaukee Court,Beaumont,Ireland,D17,No,TCX-76953-071,8/25/2021,E-D-0.2,5,Exc,D,0.2,3.645,1.8225,0.40095
94091-86957-HX,Jimmy Dymoke,jdymokeje@prnewswire.com,+353 (390) 459-9269,8424 Milwaukee Court,Beaumont,Ireland,D17,No,DCI-96254-548,6/14/2022,A-D-0.2,6,Ara,D,0.2,2.985,1.4925,0.26865
25504-41681-WA,Orland Tadman,otadmanjf@ft.com,+1 (305) 205-3682,94 John Wall Terrace,Miami,United States,33196,Yes,PTY-86420-119,4/12/2021,A-D-0.5,4,Ara,D,0.5,5.97,1.194,0.5373
75443-07820-DZ,Barrett Gudde,bguddejg@dailymotion.com,,1 Buhler Trail,San Francisco,United States,94121,No,QHL-27188-431,9/28/2019,L-L-0.5,2,Lib,L,0.5,9.51,1.902,1.2363
39276-95489-XV,Nathan Sictornes,nsictornesjh@buzzfeed.com,+353 (410) 713-0145,26 Little Fleur Trail,Sandyford,Ireland,D04,Yes,MIS-54381-047,6/15/2022,A-D-0.5,5,Ara,D,0.5,5.97,1.194,0.5373
61437-83623-PZ,Vivyan Dunning,vdunningji@independent.co.uk,,9681 Dapin Center,Punta Gorda,United States,33982,Yes,TBB-29780-459,7/15/2019,A-L-0.5,1,Ara,L,0.5,7.77,1.554,0.6993
34317-87258-HQ,Doralin Baison,,+353 (214) 406-4884,9 Dayton Park,Ballivor,Ireland,D17,Yes,QLC-52637-305,2/10/2019,L-D-2.5,4,Lib,D,2.5,29.785,1.1914,3.87205
18570-80998-ZS,Josefina Ferens,,+1 (212) 163-1916,51 Bluejay Point,New York City,United States,10125,Yes,CWT-27056-328,6/4/2022,E-D-0.2,6,Exc,D,0.2,3.645,1.8225,0.40095
66580-33745-OQ,Shelley Gehring,sgehringjl@gnu.org,+1 (864) 940-7075,663 Westend Hill,Spartanburg,United States,29305,No,ASS-05878-128,10/10/2020,E-L-0.5,2,Exc,L,0.5,8.91,1.782,0.9801
19820-29285-FD,Barrie Fallowes,bfallowesjm@purevolume.com,+1 (805) 975-3527,1768 Hoepker Place,Bakersfield,United States,93305,No,EGK-03027-418,6/6/2021,E-M-0.2,3,Exc,M,0.2,4.125,2.0625,0.45375
11349-55147-SN,Nicolas Aiton,,+353 (861) 791-0313,4 Colorado Center,Dungarvan,Ireland,T56,No,KCY-61732-849,3/16/2019,L-D-1,2,Lib,D,1,12.95,1.295,1.6835
21141-12455-VB,Shelli De Banke,sdejo@newsvine.com,+1 (314) 496-2561,290 Ridgeview Way,Saint Louis,United States,63169,Yes,BLI-21697-702,12/5/2019,A-M-0.5,2,Ara,M,0.5,6.75,1.35,0.6075
71003-85639-HB,Lyell Murch,,+1 (260) 280-7251,18 Darwin Park,Fort Wayne,United States,46896,Yes,KFJ-46568-890,1/20/2019,E-L-0.5,2,Exc,L,0.5,8.91,1.782,0.9801
58443-95866-YO,Stearne Count,scountjq@nba.com,+1 (952) 721-7276,31 Holy Cross Lane,Young America,United States,55564,No,SOK-43535-680,4/4/2022,E-M-0.5,3,Exc,M,0.5,8.25,1.65,0.9075
89646-21249-OH,Selia Ragles,sraglesjr@blogtalkradio.com,+1 (479) 494-1369,214 Dwight Hill,Fort Smith,United States,72905,No,XUE-87260-201,2/8/2022,R-M-0.2,6,Rob,M,0.2,2.985,1.4925,0.1791
64988-20636-XQ,Silas Deehan,,,77 Sycamore Pass,Charlton,United Kingdom,OX12,No,CZF-40873-691,6/30/2019,E-M-0.5,2,Exc,M,0.5,8.25,1.65,0.9075
34704-83143-KS,Sacha Bruun,sbruunjt@blogtalkradio.com,+1 (209) 784-1969,44 Northview Lane,Stockton,United States,95210,No,AIA-98989-755,5/9/2020,R-M-0.2,1,Rob,M,0.2,2.985,1.4925,0.1791
67388-17544-XX,Alon Pllu,aplluju@dagondesign.com,+353 (915) 742-6707,043 American Circle,Navan,Ireland,D11,Yes,ITZ-21793-986,6/11/2021,E-D-0.2,4,Exc,D,0.2,3.645,1.8225,0.40095
69411-48470-ID,Gilberto Cornier,gcornierjv@techcrunch.com,,39353 Northview Avenue,Tampa,United States,33686,No,YOK-93322-608,11/4/2021,E-L-1,6,Exc,L,1,14.85,1.485,1.6335
